ts,time,asset_id,server_id,rack_id,room_id,asset_temp_inlet_c,rack_inlet_c,room_temp_c,server_temp_c
t_003,2025-01-01T00:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.52,68.52,68.52,68.52
t_004,2025-01-01T00:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.61,68.61,68.61,68.61
t_005,2025-01-01T00:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.98,68.98,68.98,68.98
t_006,2025-01-01T00:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.93,68.93,68.93,68.93
t_007,2025-01-01T00:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.68,69.68,69.68,69.68
t_008,2025-01-01T00:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.23,69.23,69.23,69.23
t_009,2025-01-01T00:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.41,69.41,69.41,69.41
t_010,2025-01-01T00:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.93,69.93,69.93,69.93
t_011,2025-01-01T00:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.68,69.68,69.68,69.68
t_012,2025-01-01T00:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.84,69.84,69.84,69.84
t_013,2025-01-01T01:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.89,69.89,69.89,69.89
t_014,2025-01-01T01:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.67,69.67,69.67,69.67
t_015,2025-01-01T01:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,70.19,70.19,70.19,70.19
t_016,2025-01-01T01:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.99,69.99,69.99,69.99
t_017,2025-01-01T01:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.62,69.62,69.62,69.62
t_018,2025-01-01T01:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.89,68.89,68.89,68.89
t_019,2025-01-01T01:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.2,69.2,69.2,69.2
t_020,2025-01-01T01:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.74,68.74,68.74,68.74
t_021,2025-01-01T01:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.94,68.94,68.94,68.94
t_022,2025-01-01T01:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.08,69.08,69.08,69.08
t_023,2025-01-01T01:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.2,68.2,68.2,68.2
t_024,2025-01-01T01:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.28,68.28,68.28,68.28
t_025,2025-01-01T02:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.34,68.34,68.34,68.34
t_026,2025-01-01T02:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.64,68.64,68.64,68.64
t_027,2025-01-01T02:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.33,68.33,68.33,68.33
t_028,2025-01-01T02:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.8,68.8,68.8,68.8
t_029,2025-01-01T02:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.16,69.16,69.16,69.16
t_030,2025-01-01T02:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.96,69.96,69.96,69.96
t_031,2025-01-01T02:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,70.39,70.39,70.39,70.39
t_032,2025-01-01T02:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.98,69.98,69.98,69.98
t_033,2025-01-01T02:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.92,69.92,69.92,69.92
t_034,2025-01-01T02:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.64,69.64,69.64,69.64
t_035,2025-01-01T02:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.07,69.07,69.07,69.07
t_036,2025-01-01T02:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.39,68.39,68.39,68.39
t_037,2025-01-01T03:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.41,68.41,68.41,68.41
t_038,2025-01-01T03:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.02,68.02,68.02,68.02
t_039,2025-01-01T03:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.19,68.19,68.19,68.19
t_040,2025-01-01T03:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.51,68.51,68.51,68.51
t_041,2025-01-01T03:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.96,68.96,68.96,68.96
t_042,2025-01-01T03:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.86,68.86,68.86,68.86
t_043,2025-01-01T03:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.24,69.24,69.24,69.24
t_044,2025-01-01T03:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.6,69.6,69.6,69.6
t_045,2025-01-01T03:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.67,69.67,69.67,69.67
t_046,2025-01-01T03:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.42,69.42,69.42,69.42
t_047,2025-01-01T03:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.7,69.7,69.7,69.7
t_048,2025-01-01T03:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.98,68.98,68.98,68.98
t_049,2025-01-01T04:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.43,69.43,69.43,69.43
t_050,2025-01-01T04:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.82,69.82,69.82,69.82
t_051,2025-01-01T04:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.71,69.71,69.71,69.71
t_052,2025-01-01T04:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.73,69.73,69.73,69.73
t_053,2025-01-01T04:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.05,69.05,69.05,69.05
t_054,2025-01-01T04:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.79,68.79,68.79,68.79
t_055,2025-01-01T04:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.62,68.62,68.62,68.62
t_056,2025-01-01T04:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.29,69.29,69.29,69.29
t_057,2025-01-01T04:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.72,68.72,68.72,68.72
t_058,2025-01-01T04:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.38,68.38,68.38,68.38
t_059,2025-01-01T04:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.5,68.5,68.5,68.5
t_060,2025-01-01T04:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.61,68.61,68.61,68.61
t_061,2025-01-01T05:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.54,68.54,68.54,68.54
t_062,2025-01-01T05:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.57,68.57,68.57,68.57
t_063,2025-01-01T05:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.85,68.85,68.85,68.85
t_064,2025-01-01T05:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.74,68.74,68.74,68.74
t_065,2025-01-01T05:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.12,69.12,69.12,69.12
t_066,2025-01-01T05:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.36,69.36,69.36,69.36
t_067,2025-01-01T05:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.93,69.93,69.93,69.93
t_068,2025-01-01T05:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.75,69.75,69.75,69.75
t_069,2025-01-01T05:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.32,69.32,69.32,69.32
t_070,2025-01-01T05:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.36,69.36,69.36,69.36
t_071,2025-01-01T05:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.64,69.64,69.64,69.64
t_072,2025-01-01T05:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,70.06,70.06,70.06,70.06
t_073,2025-01-01T06:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,70.65,70.65,70.65,70.65
t_074,2025-01-01T06:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.83,69.83,69.83,69.83
t_075,2025-01-01T06:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.62,69.62,69.62,69.62
t_076,2025-01-01T06:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,70.02,70.02,70.02,70.02
t_077,2025-01-01T06:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.59,69.59,69.59,69.59
t_078,2025-01-01T06:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,69.4,69.4,69.4,69.4
t_079,2025-01-01T06:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.93,68.93,68.93,68.93
t_080,2025-01-01T06:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.63,68.63,68.63,68.63
t_081,2025-01-01T06:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.39,68.39,68.39,68.39
t_082,2025-01-01T06:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.12,68.12,68.12,68.12
t_083,2025-01-01T06:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.36,68.36,68.36,68.36
t_084,2025-01-01T06:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.65,67.65,67.65,67.65
t_085,2025-01-01T07:00:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.72,67.72,67.72,67.72
t_086,2025-01-01T07:05:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.3,68.3,68.3,68.3
t_087,2025-01-01T07:10:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.85,67.85,67.85,67.85
t_088,2025-01-01T07:15:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.08,68.08,68.08,68.08
t_089,2025-01-01T07:20:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.72,67.72,67.72,67.72
t_090,2025-01-01T07:25:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.69,67.69,67.69,67.69
t_091,2025-01-01T07:30:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.82,67.82,67.82,67.82
t_092,2025-01-01T07:35:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.23,68.23,68.23,68.23
t_093,2025-01-01T07:40:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.34,68.34,68.34,68.34
t_094,2025-01-01T07:45:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.12,68.12,68.12,68.12
t_095,2025-01-01T07:50:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,68.43,68.43,68.43,68.43
t_096,2025-01-01T07:55:00Z,GPU-R04-S04-G03,R04-S04,R04,Room-1,67.89,67.89,67.89,67.89
t_001,2025-01-01T00:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.54,67.54,67.54,67.54
t_002,2025-01-01T00:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.18,67.18,67.18,67.18
t_003,2025-01-01T00:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.78,66.78,66.78,66.78
t_004,2025-01-01T00:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.85,66.85,66.85,66.85
t_005,2025-01-01T00:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.17,66.17,66.17,66.17
t_006,2025-01-01T00:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66,66,66,66
t_007,2025-01-01T00:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.8,65.8,65.8,65.8
t_008,2025-01-01T00:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.51,65.51,65.51,65.51
t_009,2025-01-01T00:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.7,65.7,65.7,65.7
t_010,2025-01-01T00:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.85,65.85,65.85,65.85
t_011,2025-01-01T00:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.14,66.14,66.14,66.14
t_012,2025-01-01T00:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.82,66.82,66.82,66.82
t_013,2025-01-01T01:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.8,66.8,66.8,66.8
t_014,2025-01-01T01:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.53,67.53,67.53,67.53
t_015,2025-01-01T01:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.87,66.87,66.87,66.87
t_016,2025-01-01T01:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.3,66.3,66.3,66.3
t_017,2025-01-01T01:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.02,66.02,66.02,66.02
t_018,2025-01-01T01:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.01,66.01,66.01,66.01
t_019,2025-01-01T01:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.07,66.07,66.07,66.07
t_020,2025-01-01T01:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.73,66.73,66.73,66.73
t_021,2025-01-01T01:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.61,66.61,66.61,66.61
t_022,2025-01-01T01:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.02,67.02,67.02,67.02
t_023,2025-01-01T01:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.1,67.1,67.1,67.1
t_024,2025-01-01T01:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.42,67.42,67.42,67.42
t_025,2025-01-01T02:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.8,67.8,67.8,67.8
t_026,2025-01-01T02:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.12,67.12,67.12,67.12
t_027,2025-01-01T02:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.36,67.36,67.36,67.36
t_028,2025-01-01T02:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.19,67.19,67.19,67.19
t_029,2025-01-01T02:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.03,67.03,67.03,67.03
t_030,2025-01-01T02:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.68,66.68,66.68,66.68
t_031,2025-01-01T02:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.59,66.59,66.59,66.59
t_032,2025-01-01T02:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.17,66.17,66.17,66.17
t_033,2025-01-01T02:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.96,65.96,65.96,65.96
t_034,2025-01-01T02:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.06,66.06,66.06,66.06
t_035,2025-01-01T02:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.05,66.05,66.05,66.05
t_036,2025-01-01T02:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.4,66.4,66.4,66.4
t_037,2025-01-01T03:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.67,65.67,65.67,65.67
t_038,2025-01-01T03:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.08,66.08,66.08,66.08
t_039,2025-01-01T03:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.32,66.32,66.32,66.32
t_040,2025-01-01T03:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.93,65.93,65.93,65.93
t_041,2025-01-01T03:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.85,65.85,65.85,65.85
t_042,2025-01-01T03:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.84,65.84,65.84,65.84
t_043,2025-01-01T03:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.92,65.92,65.92,65.92
t_044,2025-01-01T03:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.64,65.64,65.64,65.64
t_045,2025-01-01T03:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.33,65.33,65.33,65.33
t_046,2025-01-01T03:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.09,66.09,66.09,66.09
t_047,2025-01-01T03:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.85,65.85,65.85,65.85
t_048,2025-01-01T03:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.65,65.65,65.65,65.65
t_049,2025-01-01T04:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.78,65.78,65.78,65.78
t_050,2025-01-01T04:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.24,66.24,66.24,66.24
t_051,2025-01-01T04:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,65.97,65.97,65.97,65.97
t_052,2025-01-01T04:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.16,66.16,66.16,66.16
t_053,2025-01-01T04:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.65,66.65,66.65,66.65
t_054,2025-01-01T04:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.75,66.75,66.75,66.75
t_055,2025-01-01T04:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.72,66.72,66.72,66.72
t_056,2025-01-01T04:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.87,66.87,66.87,66.87
t_057,2025-01-01T04:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.94,66.94,66.94,66.94
t_058,2025-01-01T04:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.61,66.61,66.61,66.61
t_059,2025-01-01T04:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.77,66.77,66.77,66.77
t_060,2025-01-01T04:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.49,66.49,66.49,66.49
t_061,2025-01-01T05:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.23,67.23,67.23,67.23
t_062,2025-01-01T05:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.92,66.92,66.92,66.92
t_063,2025-01-01T05:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.51,67.51,67.51,67.51
t_064,2025-01-01T05:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.64,67.64,67.64,67.64
t_065,2025-01-01T05:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.82,67.82,67.82,67.82
t_066,2025-01-01T05:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.79,67.79,67.79,67.79
t_067,2025-01-01T05:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.27,67.27,67.27,67.27
t_068,2025-01-01T05:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.25,67.25,67.25,67.25
t_069,2025-01-01T05:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.18,67.18,67.18,67.18
t_070,2025-01-01T05:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.01,68.01,68.01,68.01
t_071,2025-01-01T05:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.1,68.1,68.1,68.1
t_072,2025-01-01T05:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68,68,68,68
t_073,2025-01-01T06:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.98,67.98,67.98,67.98
t_074,2025-01-01T06:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.66,68.66,68.66,68.66
t_075,2025-01-01T06:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68,68,68,68
t_076,2025-01-01T06:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.92,67.92,67.92,67.92
t_077,2025-01-01T06:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.93,67.93,67.93,67.93
t_078,2025-01-01T06:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.98,67.98,67.98,67.98
t_079,2025-01-01T06:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.41,68.41,68.41,68.41
t_080,2025-01-01T06:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.08,68.08,68.08,68.08
t_081,2025-01-01T06:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.31,67.31,67.31,67.31
t_082,2025-01-01T06:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.13,67.13,67.13,67.13
t_083,2025-01-01T06:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.86,66.86,66.86,66.86
t_084,2025-01-01T06:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.22,66.22,66.22,66.22
t_085,2025-01-01T07:00:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.36,66.36,66.36,66.36
t_086,2025-01-01T07:05:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.47,66.47,66.47,66.47
t_087,2025-01-01T07:10:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,66.2,66.2,66.2,66.2
t_088,2025-01-01T07:15:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.03,67.03,67.03,67.03
t_089,2025-01-01T07:20:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.56,67.56,67.56,67.56
t_090,2025-01-01T07:25:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.32,67.32,67.32,67.32
t_091,2025-01-01T07:30:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.78,67.78,67.78,67.78
t_092,2025-01-01T07:35:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.34,67.34,67.34,67.34
t_093,2025-01-01T07:40:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,67.38,67.38,67.38,67.38
t_094,2025-01-01T07:45:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.17,68.17,68.17,68.17
t_095,2025-01-01T07:50:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.44,68.44,68.44,68.44
t_096,2025-01-01T07:55:00Z,GPU-R04-S05-G01,R04-S05,R04,Room-1,68.22,68.22,68.22,68.22
t_001,2025-01-01T00:00:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,66.74,66.74,66.74,66.74
t_002,2025-01-01T00:05:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.04,67.04,67.04,67.04
t_003,2025-01-01T00:10:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,66.78,66.78,66.78,66.78
t_004,2025-01-01T00:15:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.42,67.42,67.42,67.42
t_005,2025-01-01T00:20:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.89,67.89,67.89,67.89
t_006,2025-01-01T00:25:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.98,67.98,67.98,67.98
t_007,2025-01-01T00:30:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.44,68.44,68.44,68.44
t_008,2025-01-01T00:35:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.84,67.84,67.84,67.84
t_009,2025-01-01T00:40:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.57,68.57,68.57,68.57
t_010,2025-01-01T00:45:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,69.07,69.07,69.07,69.07
t_011,2025-01-01T00:50:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,69.39,69.39,69.39,69.39
t_012,2025-01-01T00:55:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,69.42,69.42,69.42,69.42
t_013,2025-01-01T01:00:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,69,69,69,69
t_014,2025-01-01T01:05:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.73,68.73,68.73,68.73
t_015,2025-01-01T01:10:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.5,68.5,68.5,68.5
t_016,2025-01-01T01:15:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.9,68.9,68.9,68.9
t_017,2025-01-01T01:20:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.13,68.13,68.13,68.13
t_018,2025-01-01T01:25:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.97,67.97,67.97,67.97
t_019,2025-01-01T01:30:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.14,68.14,68.14,68.14
t_020,2025-01-01T01:35:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.5,67.5,67.5,67.5
t_021,2025-01-01T01:40:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.31,67.31,67.31,67.31
t_022,2025-01-01T01:45:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.88,67.88,67.88,67.88
t_023,2025-01-01T01:50:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.91,67.91,67.91,67.91
t_024,2025-01-01T01:55:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.27,68.27,68.27,68.27
t_025,2025-01-01T02:00:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.19,68.19,68.19,68.19
t_026,2025-01-01T02:05:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.46,68.46,68.46,68.46
t_027,2025-01-01T02:10:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.59,68.59,68.59,68.59
t_028,2025-01-01T02:15:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.89,68.89,68.89,68.89
t_029,2025-01-01T02:20:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.8,68.8,68.8,68.8
t_030,2025-01-01T02:25:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.36,68.36,68.36,68.36
t_031,2025-01-01T02:30:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.82,67.82,67.82,67.82
t_032,2025-01-01T02:35:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,68.07,68.07,68.07,68.07
t_033,2025-01-01T02:40:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.88,67.88,67.88,67.88
t_034,2025-01-01T02:45:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.57,67.57,67.57,67.57
t_035,2025-01-01T02:50:00Z,GPU-R04-S05-G02,R04-S05,R04,Room-1,67.8,67.8,67.8,67.8
